"RT"	"choice"	"subjID"	"condition"
0.792919949	1	16	2
1.058726646	2	16	2
0.758113472	2	16	4
0.750333135	2	16	4
1.509583989	2	16	3
0.767918892	2	16	2
0.850173412	2	16	1
0.927297271	2	16	1
0.617842231	1	16	4
0.858947328	2	16	4
0.942032661	2	16	1
1.333492543	2	16	3
0.942950389	1	16	4
0.45964311	1	16	4
0.9675951	2	16	2
0.858569254	2	16	3
0.816698291	1	16	1
1.025848463	2	16	1
1.126470961	2	16	4
0.584487209	1	16	4
1.2165872	2	16	2
0.924947052	2	16	3
1.817569796	2	16	2
1.044024442	2	17	1
0.618199761	2	17	4
0.66052702	2	17	2
0.657954381	2	17	4
0.716066312	2	17	3
0.699971121	2	17	1
0.791275704	1	17	1
0.501847899	1	17	4
0.776817252	2	17	2
0.559229757	2	17	1
0.466138312	2	17	4
0.993611859	1	17	3
0.551752828	1	17	3
0.590981621	2	17	3
0.585960392	1	17	3
0.553083789	2	17	3
0.67636384	1	17	1
0.574274085	1	17	1
0.725118746	2	17	2
0.79586197	1	17	1
0.876190171	2	17	2
0.616076702	2	17	3
0.574615813	1	17	3
0.667354863	1	17	3
0.710846762	2	17	2
0.832546569	1	17	3
0.867257836	2	17	1
0.80069594	2	17	2
0.610166585	2	17	2
0.784224256	2	17	2
0.747800793	2	17	2
0.750648394	2	17	3
0.66756148	2	17	3
0.642321807	2	17	2
0.558970992	2	17	1
0.817520414	1	17	2
0.53651729	2	17	4
0.605462196	2	17	1
0.530058434	2	17	1
0.574247221	2	17	2
0.599111586	1	17	3
0.78296006	2	17	3
0.502493824	2	17	4
0.592632187	2	17	1
0.542041432	2	17	1
0.607136861	2	17	1
0.685332521	2	17	4
0.984922487	2	17	1
0.810096028	2	17	1
0.70035275	2	17	4
0.602605113	1	17	3
0.574392603	2	17	1
0.569049795	2	17	1
0.557580376	2	17	4
0.723614352	2	17	2
0.557204673	2	17	3
1.450749095	1	17	2
0.626939701	1	17	3
0.541746716	2	17	3
0.960869577	2	17	4
0.775306538	2	17	4
0.600988522	2	17	3
0.684330251	2	17	2
0.712027601	2	17	2
0.766518005	2	17	3
0.575054726	2	17	2
0.525790982	2	17	2
0.653424213	2	17	1
1.027480461	2	17	2
0.741777294	2	17	3
0.658158232	2	17	4
1.025276019	2	17	1
0.516514153	2	17	3
0.482320416	2	17	3
0.499619358	1	17	4
0.726507781	2	17	3
0.615975961	2	17	4
0.581810273	2	17	2
0.812138889	2	17	3
0.583932542	2	17	3
0.742250972	1	17	3
0.558814943	2	17	1
0.460535948	2	17	4
0.558255931	1	17	2
0.486388362	2	17	4
0.575027467	2	17	2
0.468022359	1	17	4
0.612770039	2	17	4
0.568489993	2	17	4
0.49185917	2	17	2
0.624864445	1	17	4
0.641107388	2	17	1
0.691852612	2	17	4
0.680240972	2	17	1
0.768199386	2	17	3
0.633804286	2	17	2
0.576728205	2	17	1
0.536608944	2	17	1
0.533988503	1	17	4
0.966101769	2	17	2
1.368074625	2	17	1
0.975415338	2	17	2
0.81185484	2	17	1
0.440695181	1	17	3
0.966795101	1	17	2
0.710690713	2	17	1
0.792875702	2	17	1
0.626760739	2	17	1
0.460033825	2	17	3
0.528742089	2	17	1
0.486392707	2	17	1
0.566705501	2	17	4
0.519543878	2	17	3
0.518803138	2	17	1
0.534189194	2	17	4
0.444833053	2	17	4
0.448917986	2	17	3
0.617736749	2	17	1
0.875945233	2	17	2
0.78379996	2	17	3
0.483526143	2	17	2
0.499868247	2	17	1
0.591779644	2	17	3
0.441450539	1	17	4
0.619378229	1	17	3
0.508503891	2	17	4
0.392163486	2	17	4
0.634273619	2	17	3
0.509905173	2	17	2
0.458254864	1	17	4
0.559936917	2	17	3
0.714753523	2	17	2
1.066000909	2	17	1
0.758344583	2	17	1
1.098762945	2	17	2
0.473309859	1	17	4
0.877447256	2	17	1
0.643085855	1	17	3
0.610453795	2	17	2
1.276666536	2	17	3
0.660480007	2	17	3
0.610008166	1	17	4
0.5852398	2	17	4
0.568026586	2	17	1
0.666160988	2	17	2
0.50756009	2	17	4
0.508872088	2	17	4
0.775509994	2	17	2
0.666374716	2	17	3
0.743127613	1	17	1
0.658187862	2	17	4
0.650177995	2	17	4
0.601497756	2	17	1
0.634455347	2	17	3
0.657932652	2	17	2
0.524545749	2	17	2
0.64095687	2	17	1
0.585847799	2	17	3
0.674841274	2	17	1
0.792552937	2	17	2
1.335614812	2	17	2
0.583360494	2	17	2
0.649323872	2	17	1
0.793029381	2	17	2
0.69358061	1	17	1
0.651635771	2	17	2
0.86728312	1	17	1
0.783861194	2	17	4
0.720395788	2	17	2
0.965612683	1	17	3
0.57437206	2	17	1
0.602386644	2	17	4
0.674102115	2	17	4
0.669019256	2	17	1
0.792390172	2	17	1
0.607906045	2	17	2
0.577739167	2	17	2
1.052849715	2	17	2
0.593105865	2	17	4
0.707972692	2	17	4
1.733821155	2	17	4
0.474771981	2	17	4
0.534537638	2	17	4
0.817887821	2	17	1
0.654285447	2	17	2
0.768632768	2	17	2
0.751260739	2	17	2
0.524847575	2	17	3
0.793498319	1	17	3
0.751257184	1	17	3
0.967847544	2	17	2
0.556838056	2	17	1
0.577553883	2	17	4
0.55035273	2	17	1
0.552010407	2	17	3
0.626129826	1	17	3
0.724180475	2	17	2
0.617192355	2	17	1
0.749996148	2	17	1
0.632988089	2	17	2
0.660297884	2	17	3
1.858768365	1	17	4
0.675967594	2	17	3
0.667323654	1	17	1
0.802547987	2	17	2
0.466331102	2	17	2
0.499457778	2	17	1
0.452370427	2	17	3
1.049404781	2	17	2
0.55847361	2	17	4
1.210300195	2	17	2
0.474002796	2	17	4
0.469215839	2	17	4
0.935231682	1	17	3
0.616874331	2	17	1
0.510603642	2	17	4
0.542506419	2	17	4
0.75645461	2	17	2
1.074399912	2	17	2
0.675486409	2	17	3
0.59172236	2	17	4
0.791302568	2	17	3
0.6414744	2	17	1
0.684963534	2	17	3
0.601432571	2	17	3
0.669269725	2	17	4
0.749605433	2	17	2
0.500454518	2	17	3
0.826627366	2	17	3
0.51697756	1	17	4
0.917844641	1	17	3
0.567851574	2	17	1
0.51629766	2	17	4
1.108111279	2	17	2
0.501609677	2	17	4
0.729365259	2	17	1
0.769634066	2	18	4
0.667564773	2	18	3
1.100907812	1	18	3
1.325644118	2	18	3
0.484003364	2	18	1
0.4595933	2	18	4
0.767781228	2	18	3
0.733577192	2	18	2
0.525716731	2	18	2
0.592209939	2	18	3
0.592676507	2	18	4
0.536919887	2	18	4
0.641798858	1	18	2
1.116936645	2	18	2
0.577472957	2	18	2
0.626330222	2	18	2
0.743204842	1	18	4
0.492635855	2	18	2
0.684340668	2	18	1
1.049954746	1	18	3
0.735558425	2	18	3
0.658180481	2	18	3
0.884530614	1	18	3
1.059685112	2	18	3
0.701063624	2	18	3
1.101043713	2	18	2
0.625386025	2	18	1
0.952386389	1	18	3
1.000780642	2	18	4
0.752661431	2	18	3
1.017965425	2	18	2
0.660271542	1	18	4
1.069752071	2	18	2
0.942741751	2	18	1
0.708690288	2	18	2
0.625266321	1	18	4
0.577755031	2	18	3
0.68451568	1	18	3
0.69449375	2	18	1
0.693861257	2	18	2
0.850643812	2	18	2
0.551641856	2	18	1
0.883982268	2	18	1
0.802402843	1	18	1
0.58416293	2	18	4
0.600730232	2	18	1
0.592055865	2	18	3
1.009418268	1	18	4
0.477094133	2	18	4
0.458895226	2	18	2
1.194028565	2	18	2
0.418288032	2	18	4
0.742497682	2	18	2
0.610882919	2	18	4
0.750342025	2	18	2
0.511456983	2	18	1
0.550653412	2	18	4
0.542243736	2	18	3
0.575187131	2	18	1
0.533324431	1	18	1
1.100394627	2	18	1
0.692205159	1	18	4
1.127478073	2	18	3
0.609019414	1	18	1
0.750541926	2	18	1
0.927502251	2	18	2
0.476253837	2	18	1
0.675583338	1	18	1
0.568367578	2	18	1
0.467459766	2	18	1
0.543457366	2	18	2
0.493892151	1	18	4
0.75172553	2	18	2
0.778044532	2	18	2
0.566864764	2	18	3
0.725408108	2	18	1
1.183715878	2	18	2
1.483990327	2	18	3
0.618195904	2	18	2
0.458719029	2	18	4
0.575870982	2	18	2
0.775460039	2	18	3
0.510539255	2	18	2
0.592332013	2	18	1
0.492114769	2	18	2
0.876556691	1	18	1
0.57726871	2	18	2
0.494518323	2	18	4
0.542952872	2	18	3
0.808940322	2	18	3
0.75028079	2	18	1
0.600390084	2	18	2
0.442024912	2	18	3
0.666642305	1	18	1
0.925566844	1	18	1
0.641523895	1	18	4
0.709644757	2	18	1
0.942519331	2	18	2
0.700519229	2	18	1
0.617446472	2	18	4
0.809035532	2	18	1
0.627789579	2	18	3
0.703142043	2	18	1
0.517608882	2	18	4
1.434317261	2	18	2
0.735166129	2	18	3
0.825501699	2	18	1
0.992090867	2	18	3
0.567359776	2	18	2
0.633949379	2	18	2
0.584434337	2	18	1
0.692163677	2	18	1
1.191544813	2	18	3
0.902884779	1	18	4
1.493045139	2	18	3
0.609063266	2	18	4
0.909439641	2	18	1
0.567083233	2	18	4
0.467201791	1	18	4
0.792096082	2	18	1
0.752851851	2	18	2
0.767687203	2	18	1
0.709117349	2	18	1
0.793432575	2	18	4
0.984944994	1	18	4
0.7668635	2	18	2
0.883764194	2	18	3
0.858947216	2	18	4
0.50219911	2	18	4
0.658841419	2	18	1
0.57643355	2	18	4
0.642895548	2	18	2
0.71816505	2	18	4
0.616930522	2	18	4
0.733488698	2	18	2
0.652353323	2	18	2
0.752339851	1	18	1
0.660127344	1	18	2
0.527115249	2	18	4
0.650058015	2	18	3
0.868150966	2	18	3
0.459507572	2	18	1
0.594694876	2	18	2
0.476162182	1	18	1
0.983848698	1	18	3
0.442492665	1	18	4
0.549972721	2	18	3
0.409153419	2	18	1
0.560187038	2	18	3
0.543083637	1	18	4
0.558525409	2	18	4
0.633969922	2	18	2
0.734551018	2	18	3
0.575425353	2	18	4
0.600740503	2	18	2
0.592718383	2	18	3
0.518902314	2	18	1
0.500809284	2	18	4
0.652550458	2	18	4
0.560244717	2	18	2
1.017248388	2	18	2
0.843273148	2	18	3
0.625653876	2	18	2
0.818125109	2	18	4
0.683911236	2	18	2
0.903213865	2	18	3
0.419157563	2	18	1
0.594118086	1	18	4
0.451376414	2	18	1
0.492498768	2	18	3
0.52603436	2	18	4
0.54226428	2	18	1
0.584313448	2	18	4
0.659594011	2	18	2
0.901024434	2	18	3
0.493975904	2	18	3
0.45045118	2	18	3
0.783798999	2	18	3
0.476269244	2	18	1
0.516692339	2	18	3
0.486036746	2	18	4
0.55843494	1	18	3
0.610745438	2	18	3
0.639237673	2	18	2
0.900086558	2	18	3
0.759128194	2	18	2
0.683882001	2	18	2
0.733640006	1	18	3
0.693101948	1	18	4
0.883761034	2	18	1
0.616656349	2	18	1
0.66764023	2	18	2
0.425241511	2	18	4
0.575784859	2	18	2
0.700572168	2	18	1
0.391944537	2	18	4
0.46077967	2	18	1
0.5845493	2	18	4
0.683927434	2	18	3
0.577385253	2	18	1
0.776570557	2	18	3
0.535189912	2	18	2
0.583568362	2	18	2
0.491569584	2	18	4
0.549521561	1	18	3
0.535808974	2	18	4
0.909056826	1	18	1
0.550969066	2	18	4
0.649520731	1	18	4
0.650771891	1	18	3
0.492793484	2	18	1
0.35109359	2	18	1
0.417776032	2	18	2
0.817468912	1	18	1
0.600578528	2	18	2
0.49222025	2	18	1
0.558749014	2	18	2
0.583534782	2	18	1
0.875236	2	18	3
0.575810933	2	18	3
0.595154728	2	18	1
0.460003769	2	18	2
0.342355223	2	18	3
0.535179245	2	18	2
0.484130179	2	18	3
0.608874426	2	18	1
0.500910419	2	18	3
0.617291213	1	18	4
0.51865698	2	18	2
0.72605917	2	18	3
0.733620648	1	18	4
0.617772398	1	18	1
0.565841949	2	18	2
1.051208671	2	18	3
0.767029425	2	18	4
0.585954534	2	18	4
1.450948563	2	19	3
1.509583996	1	19	3
0.859170821	2	19	2
1.126477777	2	19	2
0.883161725	2	19	1
1.067268714	2	19	3
1.741734028	2	19	3
0.752031703	1	19	1
1.284033468	2	19	1
1.000748642	1	19	3
0.992694521	2	19	2
0.817282443	2	19	4
0.817714245	2	19	1
0.91777386	2	19	3
1.167636872	2	19	3
0.709040312	2	19	1
0.892115401	2	19	3
0.776178261	2	19	1
1.175698498	2	19	4
1.183902742	2	19	3
1.333857053	1	19	4
0.883858219	2	19	1
1.217455321	2	19	4
1.117154324	2	19	2
0.826296958	2	19	2
1.409846357	1	19	3
0.71749542	2	19	1
0.950594785	1	19	1
0.901267397	1	19	4
0.851132503	2	19	4
0.817641158	2	19	2
0.800587931	2	19	4
0.833581893	2	19	3
0.918647736	2	19	3
0.984508451	2	19	2
0.859778426	1	19	4
0.742907361	2	19	2
0.850078874	1	19	4
0.685184914	2	19	1
0.85098633	2	19	4
0.800487585	2	19	4
0.867684398	2	19	2
0.767488487	2	19	2
0.668607341	2	19	1
0.79188986	2	19	4
0.885071848	2	19	3
0.909038653	2	19	2
1.133947601	2	19	3
0.73350292	1	19	4
0.84267147	1	19	4
0.900018212	2	19	3
0.80927652	2	19	2
0.735016401	2	19	4
0.759356935	2	19	1
1.193674195	2	19	3
0.617011114	1	19	4
1.000832395	1	19	3
0.676245461	2	19	1
1.32665192	2	19	2
0.833868708	2	19	2
1.008564935	2	19	2
0.901166656	2	19	1
0.942375924	2	19	3
0.675615733	2	19	1
0.893374857	2	19	4
1.217636655	2	19	3
0.72519596	1	19	1
0.675844079	2	19	4
0.675802992	2	19	4
0.767040487	1	19	4
1.292586551	2	19	3
0.791799391	2	19	1
0.86724825	2	19	2
0.97619754	1	19	4
0.901203792	2	19	3
0.801050943	2	19	1
0.900009126	2	19	2
0.734581833	2	19	1
0.826277204	2	19	3
0.625849037	2	19	1
0.650033126	2	19	4
0.800415684	2	19	1
1.134017922	1	19	3
0.592734186	2	19	2
0.850128652	2	19	3
0.82515523	2	19	2
0.751202864	2	19	1
0.968267074	2	19	2
0.951078735	2	19	3
0.784160875	2	19	2
0.734012154	1	19	1
0.842157494	2	19	4
0.659641813	2	19	2
0.775906064	2	19	2
0.775959002	2	19	1
0.842763124	2	19	4
0.684062545	2	19	4
0.73379171	2	19	3
0.857777439	2	19	1
0.75050558	2	19	2
0.709197942	2	19	4
0.767949919	2	19	3
1.034083542	2	19	3
0.75056958	2	19	4
0.809903087	2	19	1
0.709601695	2	19	2
0.717240606	2	19	2
1.766951203	2	19	3
0.867256546	2	19	2
0.801372523	2	19	3
1.533582406	2	19	2
0.742915657	2	19	1
0.759063404	2	19	4
0.534077024	2	19	4
1.035816282	2	19	1
1.251168296	2	19	2
0.668724674	2	19	3
0.642274907	2	19	4
0.833797201	2	19	3
0.908843888	1	19	4
0.809221606	2	19	4
1.244586175	2	19	4
0.634302169	2	19	2
1.110419709	1	19	3
0.842855568	2	19	4
1.217140457	1	19	2
1.075175081	2	19	2
1.025610261	2	19	2
0.992625386	2	19	3
0.850876503	2	19	3
0.892879845	2	19	2
0.733977784	2	19	3
0.650680237	1	19	4
0.617772793	2	19	4
1.292205317	2	19	4
1.025494508	2	19	2
0.95896614	1	19	4
0.750395753	2	19	4
0.743793089	2	19	1
0.900965175	1	19	1
0.719475469	2	19	3
0.59963038	2	19	4
0.74370262	2	19	2
0.867386917	2	19	1
0.784495097	2	19	4
0.950926637	2	19	1
0.658648234	1	19	3
0.842459321	2	19	1
1.494815805	2	19	1
0.743111213	2	19	2
1.53379574	1	19	3
0.942660763	2	19	2
0.734539957	2	19	2
0.693636862	2	19	4
0.835276312	2	19	3
0.709383621	2	19	1
0.792288872	2	19	2
0.866795904	2	19	4
0.725604454	2	19	4
0.644590758	2	19	4
0.900607644	2	19	3
0.625610815	2	19	1
0.667566749	2	19	3
0.583865843	2	19	1
0.775027842	2	19	2
0.625955308	2	19	2
0.775224188	1	19	4
0.708491967	2	19	2
0.717200704	1	19	1
0.526374113	1	19	4
1.126105234	2	19	1
0.750501629	2	19	1
0.710076954	1	19	3
0.602059219	2	19	1
0.559172125	2	19	4
1.034129369	2	19	1
0.617425534	2	19	2
1.04289539	2	19	1
1.009524144	2	19	1
0.725942232	1	19	3
0.758419849	2	19	1
0.835154633	2	19	1
0.592899321	2	19	2
0.701054538	1	19	4
0.709409695	2	19	4
0.742345583	2	19	2
0.6771383	2	19	1
0.634472441	2	19	3
0.926253066	2	19	4
0.834598781	1	19	3
0.81739622	2	19	2
0.835035719	1	19	2
0.825683822	2	19	2
1.593575272	2	19	3
1.059143878	2	19	4
0.975518429	2	19	4
1.083836016	2	19	3
0.67601277	2	19	3
1.025555348	2	19	3
0.668832526	2	19	1
0.601090528	2	19	2
0.767140833	2	19	1
1.23390213	2	19	3
0.600680059	2	19	1
0.85926129	2	19	2
0.701225204	2	19	1
0.827102883	2	19	4
0.643176832	2	19	4
0.733336994	2	19	2
0.675877264	2	19	1
0.633822959	2	19	1
0.650731595	2	19	3
0.625166765	2	19	1
0.858561636	2	19	2
0.675855931	2	19	2
1.001312395	1	19	2
0.708875967	2	19	1
0.667977218	2	19	2
1.034155048	2	19	3
0.642206561	2	19	4
0.768049079	1	19	1
0.483897093	2	19	1
0.834242436	2	19	3
0.686332173	2	19	3
0.568400368	2	19	1
0.834871374	2	19	1
0.883906021	2	19	3
0.791936872	2	19	2
0.634003108	2	19	3
0.77854468	2	19	2
0.759844441	2	19	2
0.67604398	2	19	3
1.150977126	2	19	3
1.150369916	2	19	3
0.709364658	2	19	1
1.00083674	2	20	2
1.100214874	2	20	3
0.7339845	2	20	4
0.784296382	2	20	4
1.183907483	2	20	3
0.966966927	2	20	1
1.075962834	1	20	4
1.208477152	1	20	1
1.184316767	1	20	1
0.976107466	2	20	3
1.209173251	2	20	1
1.04302023	2	20	4
1.10959166	1	20	4
1.393258511	2	20	3
0.826365698	1	20	1
0.84216184	2	20	4
0.967454828	2	20	2
1.367235806	2	20	2
1.017779351	1	20	1
0.950328118	1	20	3
1.308801458	2	20	1
1.284636727	1	20	2
0.842578235	2	20	4
0.799860622	2	20	1
0.742077732	2	20	4
0.901357866	2	20	3
0.984069142	2	20	1
0.98450213	2	20	2
1.767174018	1	20	3
1.242785879	1	20	3
1.343370531	2	20	1
0.609617932	2	20	4
1.692190146	2	20	2
0.759163354	1	20	4
0.76722024	2	20	1
0.975999614	1	20	1
0.717051371	2	20	4
0.817452319	2	20	4
0.684240717	2	20	4
1.150559941	2	20	1
0.558872273	2	20	4
1.009476342	2	20	3
0.766819253	2	20	1
1.092385544	2	20	2
1.242676842	2	20	1
0.641862858	2	20	4
0.700837649	2	20	2
1.066424863	2	20	2
0.858850426	2	20	4
0.866772596	2	20	1
0.718279617	2	20	4
0.991844349	2	20	2
0.758654515	2	20	3
0.675452178	2	20	1
1.758867058	1	20	1
0.85961408	2	20	4
1.202385303	2	20	2
0.900942261	2	20	3
0.933446347	2	20	1
1.160520233	1	20	2
1.001283555	2	20	2
0.752194073	1	20	3
0.627108493	2	20	1
0.800748326	1	20	2
0.826249155	2	20	3
0.65891411	2	20	1
0.55917647	2	20	4
0.976112602	2	20	2
0.92579914	2	20	3
0.942857504	2	20	2
0.992167509	2	20	1
0.719752012	1	20	3
0.525607694	1	20	4
0.800748721	2	20	3
0.709146584	2	20	2
1.07599839	2	20	4
0.666730403	2	20	2
0.700510143	1	20	3
1.592483321	2	20	3
1.460405151	2	20	2
0.600889442	2	20	1
1.325738143	2	20	2
1.567604714	1	20	2
1.008798416	2	20	2
1.266614808	2	20	1
1.250493136	2	20	2
0.86808025	1	20	3
1.634268194	2	20	3
0.734200599	2	20	1
0.68416131	2	20	3
1.19232506	2	20	1
0.667306403	2	20	1
1.476344701	1	20	1
0.90892053	2	20	1
0.82708471	2	20	3
0.784502209	1	20	1
0.826985945	2	20	2
0.709050979	2	20	2
0.942906492	2	20	3
0.878739406	2	20	1
1.250638123	2	20	3
0.792764526	2	20	4
1.000715852	2	20	1
0.64281219	2	20	2
0.700828958	2	20	3
0.675420968	2	20	2
0.733501735	2	20	1
0.643078857	1	20	2
0.892164388	2	20	3
0.909218801	2	20	2
0.934210001	2	20	2
0.801417955	2	20	4
1.184887236	2	20	3
0.725756948	2	20	3
0.767397228	2	20	1
1.226479713	1	20	3
0.600947516	2	20	3
0.775868138	2	20	2
0.850699121	2	20	1
0.741735213	2	20	3
0.935918248	2	20	1
0.792202749	2	20	2
0.642707499	1	20	3
0.833954831	1	20	3
0.933739878	1	20	1
0.767812437	2	20	1
0.717883766	2	20	3
1.48612445	2	20	1
0.575429699	2	20	4
0.883555997	2	20	3
0.700153007	1	20	2
0.651559644	2	20	2
0.909182851	2	20	3
0.583855967	2	20	4
0.867006077	2	20	1
1.292939736	2	20	2
0.641602907	2	20	4
1.542131539	2	20	3
0.608792253	1	20	4
0.516947549	1	20	4
0.876446074	2	20	3
0.883862564	2	20	1
0.842250729	2	20	4
0.775488484	2	20	3
0.744098076	2	20	4
0.867240349	2	20	2
0.825699624	2	20	1
0.667275193	1	20	1
0.525644039	1	20	4
0.892363104	2	20	2
0.900798854	2	20	2
0.734007809	1	20	4
0.91768181	2	20	3
1.076111377	1	20	3
0.943007627	2	20	1
0.808838397	1	20	3
0.675514202	2	20	3
0.850702281	2	20	2
0.734869833	2	20	2
0.700632217	2	20	4
0.734065488	2	20	2
0.817696862	2	20	1
0.625344938	2	20	1
0.659134949	2	20	1
0.825781797	1	20	3
1.592622778	1	20	3
0.742946472	2	20	3
0.859209142	2	20	1
0.941983628	2	20	2
0.625364691	2	20	2
0.634005873	1	20	2
0.850486183	2	20	3
0.684359236	1	20	4
1.584744855	2	20	2
0.825506044	2	20	1
0.908836777	1	20	4
1.042427638	1	20	3
1.209184312	2	20	3
0.741412053	2	20	2
0.850125886	2	20	1
0.584125004	2	20	4
0.901060385	2	20	4
0.809843038	2	20	2
0.817609949	2	20	1
0.525053817	2	20	4
0.74267467	1	20	2
0.775630706	2	20	1
0.775265669	1	20	3
0.677098399	1	20	4
0.667383045	2	20	3
0.542371736	2	20	4
0.984349241	1	20	3
0.633495453	2	20	4
0.576158587	2	20	4
0.483791611	2	20	4
0.918218304	2	20	2
0.667270057	2	20	3
0.867324892	2	20	1
0.78316216	2	20	3
0.784306653	2	20	3
0.850910874	2	20	4
0.834125498	2	20	4
0.984175414	2	20	2
0.709673596	2	20	2
1.341513347	2	20	2
1.093058729	2	20	2
0.792858946	1	20	1
1.302986942	2	20	4
1.000914568	1	20	3
1.009281972	2	20	2
0.867675707	2	20	4
0.868230768	2	20	4
0.89291619	2	20	1
0.534196727	1	20	4
1.151897619	1	20	2
0.516898956	1	20	4
0.900759743	2	20	4
0.717504112	2	20	2
0.817620615	2	20	1
1.008711503	2	20	2
0.725334232	2	20	3
0.625457531	2	20	1
0.925535634	2	20	4
0.984363463	2	20	2
0.875778815	2	20	3
0.75072721	1	20	1
0.526018558	1	20	4
0.759190219	1	20	4
0.66792823	2	20	1
1.025515447	2	20	1
0.583967374	1	20	4
0.910640628	2	20	3
0.642319944	2	20	4
0.852727762	2	20	3
0.761239798	2	20	2
1.277131347	2	21	4
0.89310424	2	21	3
0.976277343	2	21	2
1.033817666	2	21	4
1.317246294	2	21	2
0.942104517	2	21	1
1.292492131	2	21	3
0.858633932	2	21	2
0.892557475	1	21	4
1.434874297	1	21	3
0.992471312	2	21	3
1.250734913	2	21	4
1.376226617	2	21	2
1.075926489	2	21	4
1.675240425	2	21	1
1.575418637	2	21	2
1.092801544	2	21	3
1.325131328	2	21	3
0.859137241	2	21	1
1.516974413	1	21	3
0.676746399	2	21	2
1.059436618	1	21	4
0.934024717	2	21	1
0.885588983	1	21	1
1.23402934	2	21	3
0.908784629	2	21	4
1.708929695	2	21	3
0.808817853	2	21	4
0.933856026	2	21	2
0.851792651	1	21	3
1.792559884	2	21	3
1.475452257	2	21	3
1.100630084	2	21	3
1.08463009	2	21	4
0.708755868	2	21	4
0.74235388	2	21	2
1.494796051	2	21	2
1.05905973	1	21	4
0.600599071	2	21	4
0.667012872	2	21	3
1.186122198	2	21	4
1.325915526	2	21	3
1.725922479	2	21	2
0.7761352	2	21	3
0.900705224	2	21	1
0.783925419	1	21	3
0.585037201	2	21	1
0.876037185	2	21	2
0.667467588	2	21	2
0.934601902	1	21	4
1.325597501	2	21	4
0.608872056	2	21	1
0.659646159	1	21	4
1.292099835	2	21	3
0.667617316	2	21	1
1.5854773	2	21	3
1.768112684	1	21	3
0.575898242	2	21	3
0.692776418	2	21	3
0.908997172	2	21	4
0.792073169	2	21	3
0.525112681	2	21	1
0.926085165	2	21	1
0.709157646	2	21	4
1.033677419	2	21	1
0.917017712	2	21	3
0.92592398	2	21	2
0.825244909	2	21	1
0.783467937	1	21	4
0.718057198	1	21	4
0.7598717	1	21	3
0.801003535	2	21	1
0.691853159	2	21	2
0.842987124	2	21	3
0.767864981	2	21	1
0.700530291	1	21	2
1.236304499	2	21	2
0.567725208	2	21	1
0.542969069	1	21	4
1.275244928	1	21	4
1.142411796	2	21	2
1.276294607	1	21	1
0.675330104	2	21	4
0.717693741	2	21	1
0.576149896	2	21	4
0.892940684	2	21	2
1.291528181	1	21	3
0.893669178	2	21	3
1.058709705	2	21	3
1.459741448	2	21	2
1.101347516	2	21	4
1.125530024	2	21	2
0.725791318	2	21	4
0.858249933	2	21	3
1.384961033	2	21	4
0.742467657	2	21	2
1.717193198	1	21	3
0.960486337	2	21	1
1.300674252	2	21	3
0.78377174	1	21	1
0.892531796	2	21	1
0.883752737	1	21	2
0.80055277	2	21	2
0.800167585	2	21	2
0.782506358	2	21	4
0.576474636	2	21	4
0.725709936	2	21	2
1.00805491	2	21	3
1.509486021	2	21	2
0.492419361	1	21	4
1.617312546	1	21	3
0.792142304	2	21	2
0.592719173	2	21	4
1.25918054	2	21	3
0.576298044	1	21	4
1.042669415	1	21	2
0.661131986	2	21	3
1.509661428	2	21	3
0.943215825	2	21	2
1.17769514	1	21	3
1.042534699	2	21	4
0.926140474	1	21	3
0.65105594	2	21	3
0.55808452	1	21	4
0.976018577	2	21	2
0.800670103	2	21	2
1.525538558	2	21	2
1.692662245	2	21	3
1.217409099	2	21	1
1.025044928	2	21	1
0.750711802	2	21	1
1.14195787	2	21	2
0.950616513	1	21	1
0.866732695	2	21	3
0.784074357	2	21	1
0.800491141	2	21	1
0.959558732	1	21	4
1.017208092	1	21	4
1.443054442	2	21	4
0.884339799	2	21	2
0.900894459	1	21	4
0.734588944	2	21	2
1.109192648	2	21	1
1.042735786	1	21	4
0.809526199	2	21	1
1.125597185	2	21	4
1.008962367	2	21	2
0.651004582	2	21	4
0.692488813	2	21	1
0.53363574	2	21	4
0.659243986	2	21	4
1.292840576	1	21	4
0.99146825	2	21	3
1.127283308	2	21	2
1.091838383	2	21	3
0.811142791	2	21	3
0.808576866	2	21	2
0.884491897	2	21	2
0.792747934	2	21	1
1.359130722	2	21	2
0.975372257	2	21	1
0.843002531	2	21	3
0.735036154	2	21	4
0.726963861	2	21	1
1.083396313	2	21	2
0.666927934	2	21	2
1.02572878	2	21	1
0.975494331	2	21	3
0.67569119	2	21	1
0.7590077	2	21	1
0.592145544	2	21	4
0.608316599	2	21	2
0.584028609	2	21	1
0.675358153	2	21	4
0.859688352	2	21	2
1.250413728	2	21	2
0.658619394	2	21	1
0.867019904	2	21	1
0.659306011	2	21	3
1.126881925	2	21	2
0.617106324	2	21	4
0.700602587	1	21	1
1.092116902	2	21	3
0.592723519	1	21	1
0.618731607	2	21	2
0.96699142	2	21	1
0.7939746	2	21	1
0.850392948	2	21	4
0.774993077	2	21	1
0.742245238	2	21	2
1.183821755	2	21	4
0.56706427	2	21	2
0.934236075	2	21	2
0.576610143	2	21	4
0.527150409	2	21	2
0.625866419	2	21	2
0.90010236	2	21	1
0.835241942	2	21	3
0.850606281	2	21	3
0.900877866	2	21	1
